id,user,userID,game,gameIndex,timestamp,isodate,achieved,total,percent,common,mangled,passphrase,random,predictable,overallTendency,overallRatings,overallScores,overallGuessesLog10,overallGuesses,commonTendency,commonRatings,commonScores,commonGuessesLog10,commonGuesses,mangledTendency,mangledRatings,mangledScores,mangledGuessesLog10,mangledGuesses,passphraseTendency,passphraseRatings,passphraseScores,passphraseGuessesLog10,passphraseGuesses,randomTendency,randomRatings,randomScores,randomGuessesLog10,randomGuesses,predictableTendency,predictableRatings,predictableScores,predictableGuessesLog10,predictableGuesses
"112","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbZbVtjKTgrzYAKN4CM","1","1485599273858","2017-01-28","1075","1500","72","4","4","4","3","0","-0.7333333333333333","2.066666666666667","2.8","6.495464788845025","2109888346.8","-0.75","1.25","2","3.8800563087792597","9190","0.5","2.5","2","4.697044680581229","64860.75","-1.5","2","3.5","8.280891968775785","412007249","-1.3333333333333333","2.6666666666666665","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"113","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-Kb_YqUViUoNWZB5L9tN","2","1485615092875","2017-01-28","2525","3300","77","8","11","7","7","0","-0.6363636363636364","2.121212121212121","2.757575757575758","6.402498475326955","2046804616.3939395","-0.5","1.25","1.75","3.7141736537994126","11351.375","0.2727272727272727","2.272727272727273","2","4.837286977291483","131945.81818181818","-1.8571428571428572","2","3.857142857142857","8.382782258330751","394715731.4285714","-1","3","4","9.954203985267526","9254285715.142857","NaN","NaN","NaN","NaN","NaN"
"114","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-Kb_ZFuAw7fPKRHiPeQK","3","1485615201943","2017-01-28","3100","4000","78","7","8","14","11","0","-0.2","2.925","3.125","7.305217081208582","2693485201.35","0.8571428571428571","2.857142857142857","2","4.146587661694296","16095.714285714286","1","3","2","4.756363795960799","177343.625","-0.8571428571428571","2.7857142857142856","3.642857142857143","8.261743315583562","369848330.4285714","-0.9090909090909091","3.090909090909091","4","9.951568439147904","9323636364.454546","NaN","NaN","NaN","NaN","NaN"
"115","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-Kb_ZQnMLyN9ll2yQeX2","4","1485615246575","2017-01-28","3075","4000","77","11","12","10","7","0","0.175","3","2.825","6.435440814391145","1835878000.425","1","3","2","4.078943532080297","14827.363636363636","0.9166666666666666","3","2.0833333333333335","4.955709445677522","509744.5","-0.8","3","3.8","8.311039349814159","408883997.6","-1","3","4","9.995763839498666","9905714286.571428","NaN","NaN","NaN","NaN","NaN"
"116","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaC4xch0F1IehB89mN","5","1485625904391","2017-01-28","3050","3900","79","10","11","6","12","0","-0.358974358974359","2.4871794871794872","2.8461538461538463","6.582679374356644","3134273730.051282","-0.8","1.1","1.9","3.951019460824896","14295.1","0","2","2","4.421919861812413","51611.545454545456","-1.6666666666666667","2","3.6666666666666665","8.095530418533745","372660797","0.3333333333333333","4.333333333333333","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"117","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaCDSrfpTyAmUMZgX3","6","1485625939740","2017-01-28","3050","4000","77","9","14","10","7","0","0.2","3","2.8","6.288042429151697","1395317072.65","1","3","2","3.9736885251661014","11140.333333333334","1","3","2","4.6208360077678226","88814.78571428571","-0.8","3","3.8","8.243489704745368","372507923.2","-1","3","4","9.804557040481399","7440894286.285714","NaN","NaN","NaN","NaN","NaN"
"118","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaCU1VT7GA8CB-n87-","7","1485626009544","2017-01-28","2950","4000","74","12","10","4","14","0","0.15","3","2.85","6.647727270948927","3562921785.175","1.1666666666666667","3","1.8333333333333333","3.8389087830867243","12736.416666666666","1","3","2","4.506579555299734","1045499.8","-1","3","4","8.694097471827753","626565889.5","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"119","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaD3aoGzTXM4uprKdG","8","1485626161507","2017-01-28","3000","3800","79","8","10","11","9","0","-0.5263157894736842","2.4473684210526314","2.973684210526316","6.841003508613324","2296854960.6578946","-0.125","1.875","2","4.052955696841742","13469.875","0.4","2.3","1.9","4.487846209650595","98594.1","-2","1.8181818181818181","3.8181818181818183","8.469547462097525","547216799.8181819","-0.1111111111111111","3.888888888888889","4","9.943444841443746","9028890000.777779","NaN","NaN","NaN","NaN","NaN"
"120","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaXWOIctPrTA0ThhXz","9","1485631518571","2017-01-28","1950","2600","75","9","5","6","6","0","-0.3076923076923077","2.6153846153846154","2.923076923076923","6.656476341450741","2184806266.1923075","-0.1111111111111111","1.8888888888888888","2","3.994530144402061","14099.666666666666","1.4","3.6","2.2","5.11597509612894","622714.2","-1.6666666666666667","2.1666666666666665","3.8333333333333335","8.674396067234104","616953741.3333334","-0.6666666666666666","3.3333333333333335","4","9.915226949008568","8850000000.833334","NaN","NaN","NaN","NaN","NaN"
"121","L6MGwaC6coWmkKwOQ0VwmroJjra2","69","-KbaXqXSd7J5I5zLnb7o","10","1485631602339","2017-01-28","2125","2600","82","7","8","6","5","0","-0.038461538461538464","2.730769230769231","2.769230769230769","6.289830548316113","2036165566","-0.42857142857142855","1.4285714285714286","1.8571428571428572","3.668470886698867","8855","1","3","2","4.592640408782279","67099.25","-0.6666666666666666","3.1666666666666665","3.8333333333333335","8.519195796475246","489950988.6666667","-0.4","3.6","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"122","LVtKuIWzBNaG05MFQTCYNQaDJM92","70","-KgJiIl3Y1i1tJQQW213","1","1490701335675","2017-03-28","3175","4000","80","7","18","6","9","0","0.225","2.95","2.725","6.320126547567569","2214245039.15","0","2","2","3.9330266447688444","9666.42857142857","0.8333333333333334","2.7777777777777777","1.9444444444444444","4.642549603696046","104339.16666666667","-0.5","3.5","4","8.671425770972084","631309298","-0.3333333333333333","3.6666666666666665","4","9.964380877439948","9420000000.88889","NaN","NaN","NaN","NaN","NaN"
"123","LsVYf4KJU6gY6ADjzfbJPxMdj5n1","71","-KcILgypyK-vUDnYg9o9","1","1486383402478","2017-02-06","2875","4000","72","7","15","9","9","0","-0.175","2.7","2.875","6.702707548374991","2347615658.025","0","2","2","3.8887329581942445","14064.57142857143","0.9333333333333333","3","2.066666666666667","5.061970767885766","5104872.933333334","-1.3333333333333333","2.4444444444444446","3.7777777777777777","8.328623300995838","425328307.3333333","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"124","LsVYf4KJU6gY6ADjzfbJPxMdj5n1","71","-KcJjwc3zOFvLdefNSCC","2","1486406763682","2017-02-06","925","1200","78","2","4","3","3","0","0.5833333333333334","3.4166666666666665","2.8333333333333335","6.607604616573284","2139870741.25","1","3","2","4.0264242993077595","11666","0.75","2.75","2","4.695668996236492","172621.25","0","3.3333333333333335","3.3333333333333335","7.592100972872981","299245025.3333333","0.6666666666666666","4.666666666666667","4","9.893142632232992","8260000000.666667","NaN","NaN","NaN","NaN","NaN"
"125","LynUEE58UEO1Lv8C5iRYKdboWpZ2","72","-KkLtWEQbrozFh0REcua","1","1495032797508","2017-05-17","1400","1700","83","6","5","3","3","0","-0.23529411764705882","2.4705882352941178","2.7058823529411766","6.353967044995502","1893340978.9411764","-0.16666666666666666","1.8333333333333333","2","4.25117116926076","19325.666666666668","0.8","2.8","2","5.240856018542172","329605.8","-1.3333333333333333","2.6666666666666665","4","8.768710885505945","728344218.6666666","-1","3","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"126","MFxfU5HQIdaL6bTmud3IJmLwEQX2","73","-KkLtTI-2L7KpXjkdq_6","1","1495032783146","2017-05-17","2600","3100","84","5","5","9","12","0","0.12903225806451613","3.3870967741935485","3.2580645161290325","7.642475594333683","3321045228.16129","0.2","2","1.8","4.050306813757677","18211.6","0.6","2.6","2","4.6705495576527305","100830.2","0.1111111111111111","3.888888888888889","3.7777777777777777","8.310093165231626","425132984","-0.08333333333333333","3.9166666666666665","4","9.87680192335063","8260467500.666667","NaN","NaN","NaN","NaN","NaN"
"127","MUb94a2oIhcPEvH5RsOMh0wrxdv2","74","-KYSSxzwlm4jF3E8t0Ry","1","1481184376965","2016-12-08","1375","2200","63","4","5","8","5","0","-1.4090909090909092","1.6363636363636365","3.0454545454545454","6.939605919968403","2403055721.0454545","-1","1","2","4.026101055092997","11302","-0.6","1.4","2","4.362887291589457","37553.8","-2.125","1.5","3.625","8.09707480305126","425874110.25","-1.4","2.6","4","9.995178227315101","9892000000.8","NaN","NaN","NaN","NaN","NaN"
"128","MrXyULb2G4ZVJfiTjIp3cHqnV7w2","75","-KYF81-iie1bxc7dqmVf","1","1480960775663","2016-12-05","1475","1900","78","6","4","5","4","0","-0.2631578947368421","2.526315789473684","2.789473684210526","6.5053296995209715","1896665650.3157895","-0.16666666666666666","1.6666666666666667","1.8333333333333333","3.8429086519525364","11274.5","0.5","2.5","2","4.766084695748548","66106.5","-1.4","2.2","3.6","8.385118113882978","491263056","0.25","4.25","4","9.88847075669354","8395000000.75","NaN","NaN","NaN","NaN","NaN"
"129","ODnFrzH6buX0ANuZ069zs3JNUVA2","76","-Kdk4k0XHghTZ-qtbEH8","1","1487939240039","2017-02-24","2700","3400","80","8","10","5","11","0","-0.6470588235294118","2.176470588235294","2.823529411764706","6.69544420417796","3081444039.5882354","-0.5","1.25","1.75","3.8077804626835934","12269.875","0.2","2.2","2","4.718625279806377","106161.9","-1.6","2","3.6","8.101048949649918","333587511.6","-1.0909090909090908","2.909090909090909","4","9.953760154024415","9372727273.636364","NaN","NaN","NaN","NaN","NaN"
"130","OI3sxl5iqKZJ1OnbrWA56qtrtwC2","77","-KYFWB6n6aoBKLnO3fMY","1","1480967110364","2016-12-05","2375","3600","66","11","10","9","6","0","-0.9166666666666666","1.7777777777777777","2.6944444444444446","6.214789101915585","1768794551.9166667","-0.9090909090909091","1","1.9090909090909092","3.8461748175082793","10455.454545454546","0.7","2.6","1.9","4.658498425479405","82233.9","-2.4444444444444446","1.2222222222222223","3.6666666666666665","8.315500046812822","408407390.4444444","-1.3333333333333333","2.6666666666666665","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"131","OI3sxl5iqKZJ1OnbrWA56qtrtwC2","77","-KYFWkdBRejZFkhdmVFR","2","1480967259978","2016-12-05","2575","3700","70","8","8","12","9","0","-0.8918918918918919","2.108108108108108","3","6.889651275539422","2350598618.6216216","-0.75","1.125","1.875","3.684505442606023","8866.625","0.25","2.25","2","4.591780001722688","44786.25","-1.5833333333333333","2.0833333333333335","3.6666666666666665","8.267954328845603","322643304.8333333","-1.1111111111111112","2.888888888888889","4","9.943484632686856","9233333334.222221","NaN","NaN","NaN","NaN","NaN"
"132","OTQ1ZSRS2KfkhEyMOIgpFHFp23r1","78","-KcwnMPvdGZhajoZBwhV","1","1487078784642","2017-02-14","1800","2400","75","8","3","8","5","0","-0.5","2.5","3","6.9143526612524235","2206725139","-0.375","1.5","1.875","4.059531318851626","16826.125","1","3.3333333333333335","2.3333333333333335","5.806292238502878","33372793.333333332","-1.25","2.5","3.75","8.256167075439922","357643792.75","-0.4","3.6","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"133","OjdKV2Tt2thVFpuUupXwUlkduyG2","79","-L-dfe6ZMxdYH1UM_KNd","1","1512527798092","2017-12-06","2475","3400","73","6","8","8","7","5","-0.7941176470588235","2.1176470588235294","2.911764705882353","6.868607956145703","785057299328803.4","-0.16666666666666666","1.5","1.6666666666666667","2.896282397734831","1026","0.125","2.125","2","3.801381481066596","7498","-2.25","2.375","4.625","12.006957408869718","3335242119867046","-1.1428571428571428","2.4285714285714284","3.5714285714285716","8.822680085214724","1430173676858","-0.2","2","2.2","5.585900881310264","487760.8"
"134","OrHQiu9vjTeS4IiZsIOAid3XyMf2","80","-KYFfFBQ__5QpQUPAtiG","1","1480969751049","2016-12-05","1550","2200","71","6","6","5","5","0","-0.45454545454545453","2.409090909090909","2.8636363636363638","6.673364778698675","2384904874.3636365","-0.6666666666666666","1.3333333333333333","2","4.166244270879837","17076.833333333332","1","3","2","4.88312118184554","177407.66666666666","-2","1.8","3.8","8.50356648296029","493348064.8","-0.4","3.6","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"135","P2ruvOa7baclgeDFs0xcOXUcNRy1","81","-Kyzkin9zM0Ij3tN6O8K","1","1510750743631","2017-11-15","2225","2700","83","4","5","1","7","10","-0.037037037037037035","2.5925925925925926","2.6296296296296298","6.259641415357645","514634333630883.1","0","1.25","1.25","2.9336749774923554","895.5","0.8","2.8","2","3.9591928891234502","10388.4","0","5","5","16.13699395752293","13708626927841000","-0.7142857142857143","2.857142857142857","3.5714285714285716","8.610063732170405","26642864287143.715","0","2.6","2.6","6.107221377635399","3012732.1"
"136","P6fDyFIAwkes4ubhjDWp8YpYpGL2","82","-KgE6ClMWGmq5ZUSC18z","1","1490607198611","2017-03-27","2150","3300","66","9","8","7","9","0","-1.393939393939394","1.5151515151515151","2.909090909090909","6.794063821069587","2863364487.030303","-1","1","2","3.9779858404565585","12076.444444444445","-0.125","1.875","2","5.014992555571957","418467.625","-2.4285714285714284","1.2857142857142858","3.7142857142857144","8.326041869460118","641081662","-2.111111111111111","1.8888888888888888","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"137","PIShthtUxYaglUKzlmDIoy1wFOz1","83","-KzPIAt-aFth4vhgd_5c","1","1511195982833","2017-11-20","2500","3000","84","6","7","4","2","11","0.13333333333333333","2.7","2.566666666666667","6.311703075512758","2807700388936990.5","0.5","1.8333333333333333","1.3333333333333333","2.830513796875783","879.8333333333334","0.42857142857142855","2.4285714285714284","2","3.9523386423689937","11426.142857142857","-1","3.5","4.5","14.104014230658787","21055252657773840","0","4.5","4.5","11.000000000217167","5000500000001","0.18181818181818182","2.727272727272727","2.5454545454545454","6.025962005861422","3357188.4545454546"
"138","PM9onR2uspO8tGptLZ6QLYjxTzl2","84","-L-9XlN8KrPuLD9mxGnl","1","1512005373170","2017-11-30","1950","2200","89","5","4","5","2","6","-0.45454545454545453","2.5454545454545454","3","7.504614574310886","3810092567750541","-0.8","1","1.8","2.8673353862590134","1245","0","2","2","3.8977234966151366","12301.75","-0.8","4.2","5","14.625370608800912","16564387295102278","-0.5","4.5","5","13.00000000000217","500050000000001","-0.16666666666666666","2.1666666666666665","2.3333333333333335","6.007849445512494","2490849.3333333335"
"139","PVGGTFhOy0WDSsz2NfeO5G3nWq32","85","-KuPLjVw5-6AABZXG6Ry","1","1505828207428","2017-09-19","2225","2500","89","5","3","8","9","0","-0.36","2.96","3.32","7.715523556524542","3370730205.28","-0.2","1.8","2","4.114209015703116","16849.6","-0.3333333333333333","1.6666666666666667","2","5.05403432716745","371238","-0.75","3.125","3.875","8.505965936273494","373380895.25","-0.1111111111111111","3.888888888888889","4","9.90080148476752","9031112223.11111","NaN","NaN","NaN","NaN","NaN"
"140","PfTAeb6lbrSrbwSJvlT1rywTf1u2","86","-L-9XoDzXq8yYRsZhzJW","1","1512005385135","2017-11-30","2475","3300","75","8","6","5","7","7","-0.8787878787878788","1.696969696969697","2.5757575757575757","6.014907132386568","1186841253417287","-0.25","1","1.25","2.745179707291899","754.375","-0.8333333333333334","1","1.8333333333333333","3.105647359188959","1920.6666666666667","-1.6","2.4","4","10.010964941339509","7811150243700691","-1.4285714285714286","2.2857142857142856","3.7142857142857144","9.428571447810679","15715732857143.857","-0.5714285714285714","2","2.5714285714285716","5.977398387702217","2035635.5714285714"
"141","PxbrXCBQgshAT7NgNTRZXMjvtYx1","87","-KkLtQlp09q7dEU5mGpB","1","1495032773222","2017-05-17","1950","2500","78","5","11","3","6","0","-0.72","1.96","2.68","6.288252394929784","2258077816.32","-0.6","1.4","2","4.001049184712604","13670.8","0","2","2","4.718052225033136","116047.36363636363","-1.6666666666666667","2","3.6666666666666665","8.541020525829278","556866842.6666666","-1.6666666666666667","2.3333333333333335","4","9.94657131613821","9130000000.833334","NaN","NaN","NaN","NaN","NaN"
"142","Q0BJOqgpMDWTUHb2Ce7jDdAuPki1","88","-KkLtZKWNOju54Enm4FA","1","1495032808460","2017-05-17","1525","2200","70","3","4","5","10","0","-0.7727272727272727","2.590909090909091","3.3636363636363638","7.84471076630085","4620018441.272727","-0.6666666666666666","1","1.6666666666666667","3.4780110274243854","9048.333333333334","1.25","3.5","2.25","5.0452621943596885","1149236.75","-2.4","1.6","4","8.393710999694507","327156321.2","-0.8","3.2","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"143","Q9GDTYBp9narcYFJt75ZkLq3IaH3","89","-KcvaGpU9J72SVdCe0NC","1","1487058578694","2017-02-14","1825","2600","71","11","6","3","6","0","0.19230769230769232","2.8076923076923075","2.6153846153846154","6.139258369696909","2333485547.076923","-0.18181818181818182","1.8181818181818181","2","4.165235883250176","17476.727272727272","1.3333333333333333","3.3333333333333335","2","4.913813993834182","161182","-2.3333333333333335","1","3.3333333333333335","8.106746311034017","223154960.66666666","1","5","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"144","QGNwwLheyChMvJsFYQUhYCcofjm2","90","-KYF7WyS6bmq3Lt14gLr","1","1480960693299","2016-12-05","1800","2600","70","8","5","5","8","0","-0.6923076923076923","2.1923076923076925","2.8846153846153846","6.808762150171329","3160085854.423077","-0.75","1","1.75","3.7665328275927026","13650","1.2","3.2","2","4.862890622528224","104151","-2.8","1","3.8","8.51622003414488","432320450.4","-0.5","3.5","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"145","QQNGNxc8loUgSR80xqviSoPifDg2","91","-L-9XhYGjY9kfkQG3Q0O","1","1512005376482","2017-11-30","1425","2500","57","11","3","4","4","3","1","3.36","2.36","5.4035631627779255","78018571997750.31","1.7272727272727273","3.090909090909091","1.3636363636363635","2.7547100171417727","778.4545454545455","1.6666666666666667","3.3333333333333335","1.6666666666666667","3.4689282244211257","3925.6666666666665","-1.5","3.25","4.75","11.572082933157391","487591067225149.5","1.5","5","3.5","8.000000032573169","25007500001","0.3333333333333333","2.3333333333333335","2","5.3640507815676655","340938.6666666667"
"146","QnMRWd6gdxSfflPqVxuw1Gu6ADR2","92","-KYFAbmhXbmeVSMGJZ15","1","1480961454670","2016-12-05","1575","1900","83","5","2","4","8","0","-0.3684210526315789","2.736842105263158","3.1052631578947367","7.408113919272761","3863237119.5263157","-0.4","1.6","2","4.117016679238715","14510.6","0.5","2.5","2","4.712783004454206","51842.5","-1.5","1.75","3.25","7.8993459807514625","500329756.5","0","4","4","9.893266392259324","8925001250.875","NaN","NaN","NaN","NaN","NaN"
"147","Qpm4xdDuHlcJTfw6wlIHsVg3Jy93","93","-KkLtRQrVJsMJMcwZKUd","1","1495032774636","2017-05-17","1150","1600","72","6","4","1","5","0","0","2.75","2.75","6.276745642586071","3178822687.6875","0.16666666666666666","2.1666666666666665","2","4.051693165850897","12468.5","1.25","3.25","2","4.295694231121848","26403.25","-2","2","4","8.93499436156721","860982574","-0.8","3.2","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"148","R1yTMvmssihYxtpnjGxzpdaWscx2","94","-KkLtZHEWbXt1CDGXa7v","1","1495032806563","2017-05-17","1550","2300","68","5","3","7","8","0","-1.0434782608695652","2.1739130434782608","3.217391304347826","7.415896190567809","3175413402.3913045","-1","1","2","4.10733370999249","13144.6","0.6666666666666666","2.6666666666666665","2","4.816680424806703","132391","-1.7142857142857142","2","3.7142857142857144","8.139548938149296","376292193.14285713","-1.125","2.875","4","9.825257498953995","8800000000.875","NaN","NaN","NaN","NaN","NaN"
"149","R9Bf4aeu54Mr9b9srv2K2CS6aTo1","95","-KYF1zsUwN1i9fXuR1pL","1","1480959195862","2016-12-05","2025","2700","75","8","10","3","6","0","-0.037037037037037035","2.5185185185185186","2.5555555555555554","5.891161958586595","1895383871.2962964","-0.875","1","1.875","4.051385887030084","16051.875","0.7","2.6","1.9","4.20252102837721","68881.8","-1.6666666666666667","2","3.6666666666666665","8.41793455376195","482182429.3333333","0.6666666666666666","4.666666666666667","4","9.895211973423242","8288000000.666667","NaN","NaN","NaN","NaN","NaN"
"150","RJpyRH2CEgUgffSkYSCpKAYA3G12","96","-L-dfnGErstY-8TTEbv6","1","1512527835859","2017-12-06","2275","2700","85","5","10","1","4","7","0.037037037037037035","2.259259259259259","2.2222222222222223","4.894123393775936","47529662.81481481","0.2","1.4","1.2","2.5394564942340163","595.2","0.5","2.3","1.8","3.3771408831434853","4841.8","-1","2","3","7.557960388061201","36137690","-0.75","2.5","3.25","8.000000013137406","302500001","-0.14285714285714285","2.7142857142857144","2.857142857142857","6.587811412676355","5301686.857142857"
"151","RQnb0gPB0jQtOXgM4l0VCrEocs03","97","-KkLtQWnjnZwxwR95L18","1","1495032768989","2017-05-17","975","1200","82","3","5","3","1","0","-0.25","2.4166666666666665","2.6666666666666665","6.151327724026736","1020152197.0833334","-1","1","2","3.786843027299718","8923.666666666666","0.4","2.4","2","5.188549352451937","234140.6","-1","3","4","8.837552281372856","746876296.6666666","1","5","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"152","RYkXN61rm9hmB3AQr2JIcAoc9tc2","98","-KYFDtjF5vh5P5WA33WK","1","1480962317914","2016-12-05","3200","4000","80","10","10","8","12","0","-0.5","2.5","3","6.9158982188675555","2889341437.975","-0.3","1.6","1.9","3.8639902097591787","13277.7","-0.4","1.7","2.1","4.928730058713901","322443.8","-1.5","2.5","4","8.664501813154898","562786286.75","-0.08333333333333333","3.9166666666666665","4","9.949392630394346","9255667500.833334","NaN","NaN","NaN","NaN","NaN"
"153","RmynEREHO0cnlygkiuo4NYh4Ehi1","99","-L-dfT5qIApDnTeiI-rS","1","1512527748553","2017-12-06","1225","1800","69","4","3","5","2","4","-0.8333333333333334","2.2222222222222223","3.0555555555555554","7.501084552358517","10078626357308008","-0.5","1.25","1.75","3.003930615264659","1190.75","0.6666666666666666","2.6666666666666665","2","3.9804009055751823","11226","-2.2","2","4.2","11.706502789458195","36203654863018900","-1.5","3.5","5","13.298847647798127","198500050000000.5","-0.25","2.5","2.75","6.483096880445477","4102815"
"154","Romu0kLaQhbMaD5qltIfB1m0M852","100","-KkLtRDrDm3fT0IQ-boa","1","1495032774197","2017-05-17","2500","4000","63","8","9","16","7","0","-1.2","1.85","3.05","6.886125548146128","1771804014.125","0.125","2.125","2","4.094660190676737","15466.5","-0.1111111111111111","1.7777777777777777","1.8888888888888888","4.187449260791256","46894.333333333336","-2.5625","1.25","3.8125","8.500043294382888","616975298.625","-1","3","4","9.857143477597669","8714287143.714285","NaN","NaN","NaN","NaN","NaN"
"155","RwHPSx4RzcXPaeWYQCe3yqK0KJu2","101","-KptcpE5xfzplKDRfP35","1","1500984333167","2017-07-25","2250","4000","57","11","8","7","14","0","-1.1","1.9","3","7.041791303725654","3439021670.725","0.18181818181818182","2.090909090909091","1.9090909090909092","4.024648833780919","14315.272727272728","0.375","2.5","2.125","4.99455434021444","1412792.125","-1.5714285714285714","2.142857142857143","3.7142857142857144","8.255537317455063","472772430.28571427","-2.7142857142857144","1.2857142857142858","4","9.97537993096679","9588571429.428572","NaN","NaN","NaN","NaN","NaN"
"156","SD7ZTVkpu9V2VJRnnb7GNpr874D2","102","-L-AgW1Ugtu8ElbQy9d6","1","1512024706693","2017-11-30","2425","3100","79","4","8","7","9","3","0.0967741935483871","3.032258064516129","2.935483870967742","7.02229980663395","834428489494453.5","0.75","2.25","1.5","2.91584254769681","1136.75","1.125","3.125","2","3.8458242544876393","7704.875","-1.5714285714285714","3.2857142857142856","4.857142857142857","12.791461304520153","3695324687716724","0.2222222222222222","3.3333333333333335","3.111111111111111","7.66666669224661","1150000001","0","2.3333333333333335","2.3333333333333335","5.573700139034503","3414933.3333333335"
"157","SEDBlNf90Ec3nVtRJqg1XRWr6Uc2","103","-KrFjovayVTe6mEGeaaa","1","1502445788240","2017-08-11","2150","2600","83","4","12","3","7","0","-0.23076923076923078","2.6153846153846154","2.8461538461538463","6.503103256815897","2490177729.3076925","0","2","2","3.9675145999493155","12758.75","-0.25","1.9166666666666667","2.1666666666666665","4.750286335957942","13145238.083333334","-1.3333333333333333","2.6666666666666665","4","9.015633944176306","1046809021.3333334","0.14285714285714285","4.142857142857143","4","9.880041201913121","8778057143.714285","NaN","NaN","NaN","NaN","NaN"
"158","SGZYpfuqpUdM5pOQVy8SOl6qnZG3","104","-KzPI9Cdj1iqkepQYYwM","1","1511195974594","2017-11-20","1900","2400","80","4","4","7","4","5","-0.3333333333333333","2.6666666666666665","3","7.121610694750779","7780959585246621","0","1.5","1.5","2.8701203568395086","862.75","-0.25","1.75","2","3.8789603623048157","8182.5","-1.1428571428571428","3.5714285714285716","4.714285714285714","11.847922456223554","26677432858647676","-0.75","2.75","3.5","8.250000032572192","250007500001","0.8","3","2.2","5.5973752947175495","1069794.6"
"159","SMM5Vgak3VVNaUjA36gdwtrcgF63","105","-L-A1rBOPTGqPk2kiru1","1","1512013816524","2017-11-30","2850","3300","87","6","8","3","8","8","-0.30303030303030304","2.484848484848485","2.787878787878788","6.523319456799656","1720486916710076","-0.6666666666666666","1.1666666666666667","1.8333333333333333","3.094830145469016","1481.1666666666667","-0.125","1.875","2","3.64832499601201","7048.5","-0.6666666666666666","4","4.666666666666667","14.118186893903585","18888322732509000","0","4","4","9.750000021715326","13887505000001","-0.375","2","2.375","5.894925047255629","1730026"
"160","SVJptL9nwDhBHfr2bD0X6aOKHVu1","106","-KkLtST3UGvTA5A_ufRg","1","1495032779655","2017-05-17","2000","3000","67","6","11","8","5","0","-0.7333333333333333","2.033333333333333","2.7666666666666666","6.402795243684723","1307950435.0666666","-1","1","2","4.30668402670996","20384.666666666668","0.6363636363636364","2.6363636363636362","2","4.693642627754416","92057.90909090909","-2","1.625","3.625","8.241781500664732","432171013","-1.4","2.6","4","9.735886447933101","7156002000.6","NaN","NaN","NaN","NaN","NaN"
"161","SrjU7DjfJDh9F7A0Ge2eJaR42D93","107","-KiTl_q51GEnbG183NU3","1","1493017450947","2017-04-24","1500","2100","72","5","9","2","5","0","-0.38095238095238093","2.2857142857142856","2.6666666666666665","6.205568087135512","2408993114.714286","-1","1","2","3.9348083801631235","10881.8","0.7777777777777778","2.7777777777777777","2","4.8562683165519465","103774.55555555556","-2","2","4","8.46823653992274","293933512","-1.2","2.8","4","10.000000000043428","10000000001","NaN","NaN","NaN","NaN","NaN"
"162","T2Lqe6PXDfYwOcvEKgoTNroN2rH2","108","-KYF_SvlqJpQmQ330y7h","1","1480968232434","2016-12-05","1875","2900","65","4","7","9","9","0","0.1724137931034483","3.3448275862068964","3.1724137931034484","7.4274144031441995","3253062742.2413793","-0.5","1.5","2","4.084495976396592","13817.5","2","4","2","4.631661908742006","68875.85714285714","-1.5555555555555556","2.2222222222222223","3.7777777777777777","8.517723254183572","542031346.2222222","0.7777777777777778","4.777777777777778","4","9.99732123741658","9940000000.88889","NaN","NaN","NaN","NaN","NaN"
